OID_;Landslide;LONGITUDE;LATITUDE;DTM_merged;slope;LULC;profile_curvature;plan_curvature;dist_acc_road;dist_river;NDVI;rain;aspect
681;1;58326,4886;66354,7788;405,1045074;14,50797892;2;-1,496205926;-0,20000837;1425,406799;410,617218;0,314066573;81,55903625;7
682;1;58586,1941;66416,8823;406,7749939;5,468047619;2;-0,497797787;-0,054052677;1310,976685;172,4093933;0,341965383;81,55903625;8
683;1;58377,3005;66744,3372;404,2796326;11,02242756;2;0,630689502;-0,514576137;1514,849854;456,6486511;0,396069622;81,55903625;6
684;1;59185,7753;66462,9518;334,6257019;9,628240585;2;0,643450141;-0,728896379;711,4274292;303,2226868;0,383016298;79,39519501;4
685;1;59232,7482;66350,9397;369,1846619;12,61609316;2;0,937719285;-1,60658443;695,2244263;227,4950562;0,361843198;79,39519501;1
686;1;59561,558;66358,1663;337,0752563;32,30646133;2;0,397531658;-0,191100806;396,8941956;72,78049469;0,456613022;79,39519501;9
687;1;59619,3707;66246,1541;375,2543945;12,68914032;2;-0,64586097;0,092670605;346,9020081;175,727066;0,498384804;79,39519501;8
688;1;59724,1563;66354,553;355,6192932;9,450124264;2;0,83896786;0,757112116;248,4532166;221,5445709;0,470566176;79,39519501;7
689;1;59781,969;66159,435;364,270462;8,734811783;2;0,526019692;0,003224214;178,9077911;358,0998383;0,482033699;79,39519501;3
690;1;59612,1441;66036,583;388,5474548;4,95723176;2;-0,275142193;-0,087489927;350,85112;326,9426575;0,491269484;79,39519501;4
691;1;59091,8296;66791,7617;408,2799988;5,01934433;2;0,57298702;0,499997318;815,9123535;498,8647156;0,446979209;79,39519501;4
692;1;59312,2406;66835,1212;398,6549988;5,654551029;2;-1,127624512;0,748552859;618,1860352;443,4873047;0,467822949;79,39519501;4
693;1;59330,3071;66939,9068;388,3597412;14,91504288;2;0,630980581;-1,468239725;616,0458679;500,0274963;0,641007705;79,39519501;2
694;1;59258,0412;67214,5172;406,5975037;2,956725597;4;-0,121380031;0,100295871;659,4619141;491,4488831;0,354293227;79,39519501;2
695;1;57895,8289;65415,0962;412,769989;2,470269799;4;-0,123178598;0,149025857;464,3678436;1195,027588;0,373109323;81,55903625;3
696;1;58101,7868;65422,3228;410,4124451;3,108296156;2;-0,05649611;0,057750199;627,2041016;1054,253296;0,367317158;81,55903625;5
697;1;55784,6528;67456,3479;383,2200012;1,830556691;4;-0,214463308;0,122035488;460,3531189;771,1608276;0,422007162;81,55903625;7
698;1;62226,6023;63698,3193;338,6066284;2,096184969;5;-0,295575917;-0,041318189;28;415,2890625;0,371593903;77,987854;2
699;1;64270,9254;63472,117;304,6543274;6,151091099;5;0,049604693;-0,327021271;149,8048782;517,2494202;0,197149064;77,987854;1
700;1;65987,0333;62306,0077;300,2225952;0,928043664;5;-0,053003378;-0,00539619;228,4567719;367,9164276;0,146664064;77,46200562;6
701;1;66664,2378;61053,7501;388,6237488;6,779980898;2;-0,039316845;-0,070282043;761,7870483;825,6176453;0,505292295;77,46200562;7
702;1;66668,2448;61227,8363;386,4051819;7,213916779;2;-0,565078706;0,033520299;607,3294067;653,5881653;0,511302253;77,46200562;7
703;1;66838,908;61229,2238;398,2075043;4,410699368;2;-0,095025353;0,055332944;699,4537354;640,9278259;0,446200719;77,46200562;2
704;1;66207,7595;59704,9104;334,9854126;0,330812931;2;0,06783979;-0,003559635;1668,506226;131,0400696;0,418376958;77,46200562;5
705;1;66334,744;59975,7515;350,7174988;16,93480396;2;-2,631715059;1,108270407;1526,414063;364,0466919;0,478784219;77,46200562;7
706;1;66251,2127;58888,7625;347,4700012;15,7768631;2;0,080962524;0,163909398;2337,148804;46,63153076;0,552331177;77,46200562;6
707;1;67081,548;58507,1985;416,7787476;4,298371315;2;-0,062068442;-0,114153057;1613,090515;345,4634552;0,475222642;77,46200562;3
708;1;66890,766;59521,8118;388,7675171;6,319349766;2;-0,332841843;-0,310638696;1543,943604;273,806488;0,529947678;77,46200562;2
709;1;67029,5165;59602,0269;358,332489;6,304480553;2;0,583774924;-0,408490658;1383,921997;417,412262;0,602371504;77,46200562;2
710;1;68141,6888;58422,6474;406,6937561;4,675365925;2;-0,327412218;0,007323146;776,855835;445,4306793;0,574104265;75,81681061;9
711;1;68237,0798;58667,6288;372,8287506;17,44694805;2;1,447517872;0,486684889;532,6396484;529,8164673;0,41490683;75,81681061;8
712;1;68351,9826;58830,2271;348,2174988;11,26829338;2;-0,314325258;-0,368050024;338,1234894;685,9045105;0,405226232;75,81681061;9
713;1;68458,2134;58509,3665;363,3724976;33,27059555;2;5,174950361;-3,732915759;506,354126;743,8961792;0,550609999;75,81681061;4
714;1;68555,7724;59109,8961;332,7575073;28,76438236;2;-1,103391767;0,782285422;22,90175438;996,3495789;0,45989586;75,81681061;7
715;1;66475,3816;57793,7606;424,0625;5,148055553;2;0,303032905;0,011623983;2474,384033;981,2160645;0,461008478;78,77118683;8
716;1;66804,2203;58025,474;423,1325073;3,240569472;2;0,939178467;-0,436713815;2073,51001;699,085144;0,518554567;78,77118683;2
717;1;66843,0705;58268,2874;416,4974976;7,957384586;2;0,482746184;0,100624278;1926,065918;573,0776367;0,487466913;77,46200562;7
718;1;67121,9591;58133,6994;407,1499939;7,633767605;2;-0,195680723;-0,02180263;1745,499878;377,2426147;0,473207944;78,77118683;1
719;1;68189,6553;58179,6984;406,0287628;6,078587055;4;-0,0232623;-0,012673863;931,4354248;602,7698364;0,365229313;76,85706329;8
720;1;68657,1253;58345,6842;361,417511;24,78912926;2;0,021819836;-1,12253201;511,0029297;963,8360596;0,466063151;75,81681061;9
721;1;68823,1111;58366,009;369,9212494;21,78591728;2;1,675407052;-0,138762724;394,1820679;1054,622681;0,429799911;75,81681061;9
722;1;69050,0712;59253,5246;397,3599854;7,700337172;2;-0,02497918;-0,129596781;436,9759827;1152,3526;0,453821156;75,81681061;5
723;1;68420,0029;59849,7183;372,6849976;15,73668242;2;1,401103735;-0,449178398;60,0166626;1456,753296;0,434349774;75,81681061;6
724;1;67820,4217;59815,8437;420,5200043;7,229763508;2;-1,893895447;-1,061120152;596,6443787;1235,192444;0,527696289;75,81681061;8
725;1;70435,5441;57505,5931;362,6725006;28,07610321;2;-0,577754259;0,178255014;587,5767822;91,30990601;0,369684754;76,85706329;9
726;1;70994,4757;57827,4022;394,8424988;19,73828125;2;0,051972929;-0,045944411;961,9495544;331,5034027;0,481228355;76,03672028;9
727;1;71041,9002;58260,9976;417,1824951;3,123113513;2;-0,125995338;-0,337396801;783,526001;325,2199402;0,474932756;74,59830475;6
728;1;71184,1737;58305,0346;421,5325012;2,856238127;2;-0,209046558;-0,623708487;875,5164185;471,8580322;0,468875544;74,59830475;7
729;1;71384,9826;58763,0198;428,9812622;2,144016743;2;-0,26300548;0,073167026;913,2994995;682,3170166;0,439388916;74,59830475;7
730;1;71319,9432;59021,0091;397,0100098;13,51873493;2;0,843877375;-0,434550494;798,4766846;489,7448425;0,511004499;74,59830475;7
731;1;71460,8618;58888,7625;429,7399902;2,616554022;2;-0,082015119;-0,067161946;975,610321;538,277832;0,548317831;74,59830475;8
732;1;71532,405;59010,1692;429,7850037;2,442139864;2;-0,26423046;0,374686182;1005,111938;401,6777344;0,51770651;74,59830475;6
733;1;71573,5966;58795,5394;427,9700012;3,191131949;2;-0,226255819;0,232474178;1096,049683;606,8747559;0,512552152;74,59830475;4
734;1;71456,5258;59207,4551;401,3737488;11,66316414;2;0,693081528;-0,334905043;892,9608154;259,4050903;0,482026372;74,59830475;8
735;1;71751,3707;58964,6417;426,5887451;1,91876471;2;0,183850788;-0,176407702;1228,265625;451,4703674;0,509099154;74,59830475;5
736;1;71892,2892;59105,5602;427,7124939;2,115664959;2;0,407654971;0,042090066;1338,418823;318,7130432;0,531753463;74,59830475;3
737;1;72161,1184;59077,3765;393,4662476;15,61196423;2;-0,18500232;-0,247357458;1397,063538;413,2293549;0,511242755;74,59830475;2
738;1;72141,6066;59270,3264;365,0025024;8,254033089;2;0,032767128;0,235063151;1409,410156;252,8754578;0,439600952;74,59830475;3
739;1;72291,197;59315,8539;338,901062;34,20322418;2;2,839654207;-3,024836302;1258,381958;360,2235413;0,427567027;74,59830475;3
740;1;72835,3593;59372,2213;321,3070374;27,54617882;2;-1,195688695;-0,72924903;713,0634766;466,933075;0,430297859;74,59830475;1
741;1;72592,5458;59018,8411;386,5712585;19,56507587;2;-0,266367808;-0,095606253;968,3359375;765,4884033;0,515166436;74,59830475;1
742;1;71424,0061;60170,0369;374,6549835;19,08788586;2;0,769624949;0,392309859;554,1958008;758,1694946;0,556858918;74,59830475;1
743;1;71921,1736;59764,4067;377,6875;1,460620046;4;-0,247192383;0,089746229;1160,648926;273,1483154;0,424507595;74,59830475;8
744;1;71902,5255;59575,2619;377;0,900517732;4;0,250244141;-0,101978727;1212,437622;89,56003571;0,468540385;74,59830475;6
745;1;67396,7606;60395,0312;363,9787445;6,386113405;2;-0,677946389;0,323259205;723,9012451;1160,081665;0,528037318;77,46200562;8
746;1;67157,4272;60566,7767;360,2600098;2,039121151;8;0,007288327;-0,403707057;926,6477051;1164,058838;0,406620229;77,46200562;6
747;1;66934,1255;60566,7767;353,7749939;14,05243397;2;0,519402504;-0,348619282;1149,449463;1012,004944;0,536652328;77,46200562;4
748;1;66810,5508;60193,8847;331,0274963;2,38443327;8;0,301660597;-0,204846784;1343,383789;686,131897;0,40270191;77,46200562;6
749;1;64440,4113;67652,1428;313,8624878;0,715276361;5;0,001555958;-0,018538487;263,9640198;312,7642822;0,270923086;77,46638489;4
750;1;73384,0349;70436,716;304,806427;1,167636752;5;0,243444845;0,027588108;273,629303;81,394104;0,17850896;73,27457428;4
751;1;73425,5224;70637,3338;304,9737549;1,518817306;5;0,086256646;0,0154576;139,5868912;89,88881683;0,152046589;73,27457428;6
752;1;73200,62;69934,4324;324,9526367;8,037017822;5;0,013190747;0,006927223;31,95309067;275,8115234;0,454371254;73,27457428;9
753;1;78226,7083;70327,5982;271,5890503;4,007412195;8;1,6140275;0,032813396;469,1577454;174,8742371;0,470503137;70,16426849;4
754;1;79042,0176;70322,9339;263,4695435;8,121082306;5;0,063079469;-0,30247277;169,0561981;170,1881256;0,311036253;70,16426849;3
755;1;79677,1348;69571,0022;276,2413025;1,251714349;5;0,135750279;-0,14120885;88,62559891;372,0497131;0,21850647;70,16426849;1
756;1;92665,9327;59497,6171;258,4362488;3,649446726;2;0,24463243;-0,234249972;4,73606801;156,8199539;0,577831217;66,84067535;4
757;1;61683,5995;107944,4804;315,8779907;0,280175194;1;0,113454804;0,013159859;88,7693634;59,07622147;0,223400803;77,92923737;9
758;1;59200,0769;107946,6628;347,7429657;31,03168678;4;-0,039339789;0,883538127;29,47026443;73,59687424;0,277037674;77,92923737;4
759;1;62995,5181;108169,9175;275,4553833;6,077911377;2;0,240585193;-0,101137202;47,63402176;10,29563046;0,393105384;76,68276978;4
760;1;63336,8445;108486,4907;275,5296936;19,53232288;5;0,66327861;1,29351294;78,91767883;16,12451553;0,222947705;76,68276978;7
761;1;63141,4837;108748,4517;273,5166931;4,140269279;2;1,400469065;0,027972536;145;2,828427076;0,208923832;76,68276978;4
762;1;58933,3065;115348,9457;338,8470764;20,8403492;2;3,062249422;-0,163967013;107,8981018;84,21994781;0,242925291;80,38870239;6
763;1;63817,4674;115893,9667;362,7537384;4,816139698;5;0,043114901;-0,293021828;55,60122871;271;0,208718029;75,77768707;4
764;1;63378,6431;114276,2419;419,230011;6,989430428;5;-0,666047752;0,531065762;37,58989334;204,3526306;0,371561287;75,77768707;8
765;1;67263,5956;131967,0774;453,3806458;8,912550926;2;0,468964517;-0,339438111;214,5739899;130,6483765;0,368443873;79,99971771;7
766;1;71593,8888;131208,0564;451,7059174;20,48304462;2;-0,799856842;0,077671733;84,85281372;112,4855576;0,330354917;80,66963196;9
767;1;69999,6452;128004,3066;370,295639;1,893390775;2;0,527906507;-0,23011601;95,96353149;48,3735466;0,298942167;78,90211487;2
768;1;69661,4407;125508,5313;359,4787598;1,279352427;5;0,235304222;0,018047392;85,58621216;82,83718109;0,138067733;76,32598877;5
769;1;69941,1098;124480,9102;350,1000061;8,345845699;5;0,097674973;0,085833624;67,91170502;10,63014603;0,263021704;76,32598877;2
770;1;69453,4121;123768,1417;435,7732086;26,86947536;2;-0,918599129;-0,126460679;107,3312607;170,1352386;0,369676903;76,32598877;6
771;1;82811,6476;111118,5329;203,9564209;5,42463088;5;0,132902339;-0,302071363;50,20956039;42,43819046;0,263618514;72,01808166;6
772;1;83759,7959;109782,0253;196,6149902;13,05946064;8;-1,277855277;0,669376671;30,87069893;21,84033012;0,504993154;70,87415314;5
773;1;84271,4385;108489,9109;191,9987488;1,581036448;4;0,135901816;0,056863911;68,15423584;37;0,530400845;68,74674988;4
774;1;84345,1498;108325,1447;191,6805496;10,30409431;2;-2,241201401;0,321759164;70,21395874;8,485280991;0,454077415;68,74674988;2
775;1;84787,1715;107234,4151;189,9199982;10,34810877;4;0,466646552;0,117073409;39,35733795;16,97056198;0,423242686;68,74674988;2
776;1;80074,6875;105240,1761;323,3859863;15,72433424;2;0,681307375;1,129790783;669,8790894;410,0780334;0,513481748;69,23997498;2
777;1;78992,0674;104642,8789;220,9499969;13,02991295;2;3,186481714;-0,191250846;42,75511551;7;0,415777408;70,38022614;4
778;1;79928,6335;103951,9012;255,576004;21,08284092;4;-0,721708655;-0,504302859;135,2035522;224,4370728;0,494886544;68,95960236;5
779;1;80964,3163;104001,2565;220,2967224;30,16942596;4;3,878276825;-1,077779174;75,02666473;155,3479919;0,500349911;68,95960236;4
780;1;81121,7771;103426,6472;211,3512497;13,44500732;5;0,569420636;-0,199961618;123,5131493;435,939209;0,509643906;68,95960236;8
781;1;74491,6938;96292,8717;210,9750061;1,118276775;5;-0,049304031;-0,001608284;90,80197906;189,3805695;0,215403025;67,96497345;3
782;1;74144,8174;96544,357;237,5200043;24,09749222;2;-0,747607708;-0,351068646;32,75667953;73,24616241;0,496115865;67,96497345;4
783;1;75070,5437;96448,966;265,0549927;1,936386228;5;0,061022446;-0,184457242;25,70992088;47,73362923;0,396993231;67,96497345;8
784;1;74695,4836;97097,1912;221,3421326;25,93178368;5;-0,524808362;0,687972426;23,25940704;282,3986511;0,265753609;67,96497345;8
785;1;74619,6044;97251,1176;206,4950104;3,984830141;5;-0,327504903;0,015012036;46,81879807;155,3898315;0,378348245;67,96497345;3
786;1;75243,9818;97691,2169;207,8935623;3,946074009;5;0,096919961;-0,031179743;177,6143341;100,6876373;0,442595375;67,96497345;9
787;1;75508,475;97530,7866;220,7399979;29,77134418;5;3,60672152;-0,321985126;202,294342;160,0203094;0,331567438;67,96497345;2
788;1;75738,2806;97756,2562;227,7137299;13,28934383;2;-0,500848532;-0,591027141;118,8023605;4;0,427852347;67,96497345;6
789;1;78277,5021;91222,9271;329,7075195;52,10386276;2;4,27968359;-4,848467827;13,45362377;57,98275757;0,506685097;70,2183609;4
790;1;78731,2164;91504,5907;358,4937439;28,89639187;2;-2,185322165;1,009647846;18,73491764;35,84689713;0,558134133;70,2183609;3
791;1;75999,7733;90182,0761;219,6253128;0,539162219;5;-0,020524844;-0,0073567;41,59326935;16,55294609;0,315699629;68,57514191;2
792;1;74126,0861;89947,8097;258,0849915;12,89040041;4;0,536212325;0,281201482;222,5511169;357,7988281;0,436806941;68,57514191;8
793;1;74744,9135;88801,7303;281,2703247;27,04643345;2;0,842577279;-0,118513025;165,1241913;252,1150513;0,472370746;68,57514191;2
794;1;75243,4869;88851,3863;246,3856201;8,960552216;2;0,231291257;-0,002009933;293,7839355;131,5237656;0,442302695;68,57514191;6
795;1;75449,7662;88918,2807;309,8153076;2,267498851;4;-0,205437526;0,052260537;498,8025513;159,4772644;0,342918125;68,57514191;6
796;1;75383,166;89034,8312;309,0700073;1,294649959;4;-0,069368117;0,001527049;444,3422241;248,4713287;0,319259503;68,57514191;2
797;1;75582,9667;88986,2685;308,1814117;2,468034506;4;0,062970176;0,137557104;371,1906586;299,6714935;0,398834712;68,57514191;2
798;1;75398,4285;88792,0177;258,7515717;12,81655169;2;0,991505325;-0,617640495;383,020874;33,36160088;0,567996542;68,57514191;6
799;1;76568,3442;88712,2528;238,7318726;11,07954645;5;-0,084693059;0,223283038;81,54139709;247,9233704;0,484177266;68,57514191;6
800;1;76638,2478;88644,6225;241,6756287;10,21599531;4;0,068058759;0,045383617;103,9422913;299,3659973;0,535014646;68,57514191;6
801;1;76280,2749;89192,7466;243,4875031;6,311090469;5;-0,165824845;0,322336853;78,49203491;229,438446;0,417574758;68,57514191;7
802;1;74894,2091;87633,5062;289,2360992;31,8919487;2;-1,449886739;-0,242922172;60,20797348;188,9312058;0,434910637;68,57514191;4
803;1;73966,2455;86684,2306;316,7662354;36,55459213;2;0,226221338;-0,074958459;5,385164738;447,3712158;0,472565143;68,57514191;3
804;1;74699,7008;86553,7651;262,1654663;13,17338228;2;0,589930743;-0,174183331;275,771637;233,2369995;0,454283584;68,57514191;6
805;1;74402,2552;85973,8278;241,3003159;10,02784348;8;-0,45649235;0,291888282;46,13565254;65,12667465;0,525296585;70,2100296;3
806;1;76226,0755;86244,2977;326,1315613;32,09790993;2;-1,155828595;1,899833202;366,1106262;239,7936554;0,501894079;68,57514191;4
807;1;76359,7699;77052,5547;272,1293335;16,98150444;5;1,672925591;0,378589362;23,08679199;372,5385742;0,34271645;71,1490097;1
808;1;77516,0218;77140,9618;237,8880768;4,99984026;5;0,476688445;0,113019787;60,10823441;35,46829605;0,369995666;70,60960388;8
809;1;77704,4624;76817,8465;298,3587494;3,698032856;5;0,455584601;0,007700755;5;386,1592865;0,362620129;70,60960388;3
810;1;78514,7655;77034,2973;336,204361;3,285606861;5;0,27655977;-0,239782922;209,3036041;396,1445465;0,296375471;70,60960388;5
811;1;78167,8892;77653,1247;277,3925171;9,513300896;5;-0,170691654;0,142975785;106,7754669;217,0472336;0,301884067;70,60960388;8
812;1;77908,4257;78280,2771;281,5939026;13,84971666;5;-0,891883373;-0,150176764;399,1115112;474,5292358;0,473570445;70,60960388;7
813;1;77965,3134;78449,5528;305,4724274;4,93166399;5;-0,592486024;0,015259714;361,7692566;364,1174164;0,336205234;70,60960388;7
814;1;77290,9858;78409,3151;236,0098648;2,133693218;5;0,318337634;0,302912623;21,84033012;82,31341553;0,395083677;70,60960388;3
815;1;77203,573;78048,5637;260,53125;12,02342463;2;-0,22787445;-0,186690554;221,4644318;237,4552536;0,429792047;70,60960388;2
816;1;77660,3397;77960,4849;237,3874969;1,03964144;5;0,539739072;0,181778848;151,6080475;92,08691406;0,175306165;70,60960388;7
817;1;77702,9639;78209,1259;236,9725037;0,8455486;5;0,028591102;0,007711207;299,6381226;283,0945129;0,214149278;70,60960388;3
818;1;77448,9949;78154,0697;237,2700043;0,755267978;5;0,081494633;-0,037452601;44,77722549;28,54807091;0,266937633;70,60960388;7
819;1;86902,6794;63583,7094;221,7962418;44,55434799;4;-4,061262488;-0,570454881;37,33630753;223,9151611;0,422508325;68,2583313;7
820;1;88522,8417;63209,5408;201,4298019;4,409793854;5;0,254842952;-0,365597069;4;424,454361;0,437727513;68,2583313;8
821;1;91871,4178;62210,7809;263,8699951;2,089813232;4;-0,052461833;0,119478211;473,7868652;520,7005005;0,399088229;66,90536499;6
822;1;94252,7349;59235,3584;181,0175018;20,72346878;4;1,985676646;-0,267739296;73;865,878479;0,495387383;66,84067535;3
823;1;93036,57;63287,588;214,3937454;19,60530281;4;-0,267871127;0,152317844;212,6334839;235,6544113;0,398351295;65,64237213;6
824;1;93370,4385;63905,4615;204,0950012;20,38472366;4;0,108392008;-0,332097352;265,8006897;114,4901733;0,455396103;65,64237213;3
825;1;92058,8124;65687,5387;233,8874969;10,6913085;4;0,545157343;-0,090629149;208,0492706;385,3563232;0,43172522;65,64237213;5
826;1;95253,0729;68780,6252;170,375;3,482110977;5;0,21469745;-0,284264952;109,1237793;270,7175598;0,497425878;66,71963501;5
827;1;95277,5108;69297,23;165,9399261;4,580053806;2;-0,443609729;-0,098622974;68,33003235;94,39279175;0,606704171;66,71963501;2
828;1;93830,0497;69949,695;175,024025;18,10309029;4;0,321829915;-1,150984287;134,0988159;214,2288513;0,375349955;65,52669525;4
829;1;93422,8765;70625,2421;190,8714447;19,14108658;4;1,756890953;-0,03552049;240,4558182;348,9254913;0,427583383;65,52669525;3
830;1;93802,2725;71783,7548;207,859108;23,75485039;2;2,583723068;-0,45086354;13,7978797;406,6730957;0,482197621;65,52669525;8
831;1;94920,1357;73138,7405;161,5142136;30,59595489;4;-0,305211514;0,02167098;41,16430092;84,3474884;0,394809903;66,58361816;4
832;1;96872,8489;75064,0397;209,5625;17,48009777;5;-0,10065382;0,820742607;41,3037529;368,9078369;0,359799832;66,44816589;3
833;1;97699,8888;76278,1069;253,7662506;30,81174278;4;-0,574627697;-0,11405728;501,2155151;618,3599243;0,338663457;66,44816589;4
834;1;97593,6579;77125,786;190,2569427;32,05489159;2;-3,949149609;0,08145836;18,38477707;3,605551243;0,510684354;67,65381622;3
835;1;96982,2884;77585,3971;247,8112488;5,747643948;5;0,509812236;-0,155670054;4;81,88405991;0,444114077;67,65381622;2
836;1;62940,0179;82838,2322;268,0202332;6,162411213;2;-0,492315143;-0,060309781;71,02112579;40,40410042;0,425107212;75,44181061;5
837;1;94773,1197;100865,1354;161,3710175;3,012203217;2;0,215591207;0,236953512;48,41487503;7,07106781;0,427456227;67,9081955;8
838;1;93481,0053;101509,0246;234,866394;24,69275665;2;0,314057812;0,037979845;211,8112335;325,9225311;0,562619192;67,9081955;9
839;1;93340,0868;101461,3291;236,8387604;23,16889954;2;0,82995981;-1,48166728;231,0367889;364,4701691;0,570065484;67,9081955;9
840;1;93396,4542;101324,7466;275,1202087;11,23027992;2;0,759836465;-1,033584654;375,9587708;504,1820068;0,609072079;67,9081955;8
841;1;88575,4151;103006,0128;296,855011;10,6809206;4;0,6827811;-0,112494662;86,49276733;139,2156525;0,470111972;68,83135223;8
842;1;86807,1588;104242,4373;230,871254;25,65099525;4;-1,072307497;-0,057773069;38,18376541;52,48332977;0,484533236;68,83135223;4
843;1;80521,0837;103307,0737;190,2612457;1,820143461;5;0,074634753;-0,026742896;23,34523582;119,4633751;0,314281914;68,95960236;8
844;1;80764,5577;103301,7808;213,4762573;8,726748943;5;0,161164202;-0,059984133;74,53522491;122,7456589;0,488885259;68,95960236;8
845;1;80669,2853;103084,7714;217,0874939;10,85535717;5;-0,841743946;-0,037178628;102,7715912;90,82400513;0,396608075;68,95960236;8
846;1;82386,5179;104750,5569;281,3937531;14,00003147;4;0,8115336;-0,552161157;279,6462097;326,2200165;0,493357325;69,23997498;4
847;1;74046,581;108930,6878;255,9351196;35,30110741;2;-0,402252495;-0,50460273;19,64688301;72,06941223;0,471994617;70,36228943;5
848;1;72325,7491;109591,2433;256,9225616;37,10386658;2;-0,254776865;1,159960806;29,41088295;80,95677948;0,333996179;71,63375854;4
849;1;72232,6616;105860,1547;266,7155304;11,53757191;5;0,202245951;0,358939722;12,58953762;29,82414627;0,393287047;71,27853394;5
850;1;78373,24;103695,2127;210,3737412;14,01095867;5;1,566498876;0,005550105;34,30008316;204,9499893;0,412692977;68,84999847;1
851;1;79246,0676;102230,961;325,8514252;10,67189312;2;0,232664756;-0,091101952;349,4388275;494,3389435;0,363072372;68,84999847;5
852;1;72579,0176;102045,4689;332,6725159;12,35005474;4;0,038341075;-0,324098289;244,073761;579,8378906;0,439127628;69,40126801;8
853;1;72555,43;102332,6825;275,495697;23,22587204;4;-0,173972931;0,182282738;378,6515503;481,1969452;0,435260758;69,40126801;8
854;1;72780,2059;101758,2553;302,6155548;8,940886497;4;-1,298824966;0,01191649;8,246211052;245,1101837;0,472742364;69,40126801;5
855;1;74046,581;99750,6597;258,8099976;7,92899847;8;0,145625159;0,312479347;374,9953308;144,211647;0,459802924;67,96497345;2
856;1;75286,3929;99730,3349;234,3037491;16,18867302;5;-0,869265109;0,168724515;210,7391663;86,35102463;0,44957695;67,96497345;6
857;1;74658,628;92050,1404;239,5800095;14,69083405;4;-0,044109988;-0,642446756;175,4138031;69,40460968;0,450761552;67,86808014;2
858;1;77196,6355;92948,9838;295,6974945;14,74019623;4;-0,111690503;0,03251036;21,9317131;175,2113037;0,382217404;70,2183609;7
859;1;75820,2301;93244,5224;226,4674988;7,471227646;4;0,227104679;-0,030547982;34,36568069;112,7120209;0,277089219;67,86808014;8
860;1;77108,8896;87720,5306;238,604538;3,3929497;5;0,134845123;-0,120680023;157,478569;289,3527222;0,436621169;70,19293976;5
861;1;77638,1397;87497,6417;257,5722809;9,874647141;5;1,841173291;0,25250461;67,67569733;127,796711;0,288589079;70,19293976;6
862;1;77742,9241;87444,3615;265,8006134;3,903164387;5;-0,205560036;-0,142947819;91,40295029;142,1284637;0,35706385;70,19293976;6
863;1;76936,617;87124,6803;223,7859421;4,470765829;5;0,199818626;-0,097154677;13,60147095;117,6286545;0,216651984;70,19293976;6
864;1;78141,6376;85910,7796;277,8753052;10,61206007;8;0,327411592;0,070071086;416,4816895;174,6911621;0,395549678;69,1687851;7
865;1;78222,4459;85563,5703;262,3830566;15,61912394;5;-0,314267069;-0,181740046;244,9346924;436,8626709;0,221825308;69,1687851;6
866;1;77981,9635;85159,5287;224,8305359;1,51036787;5;0,23553519;-0,06076663;51;369,5091248;0,336411859;69,1687851;7
867;1;79942,5086;85356,5545;376,2030487;7,933661222;5;0,100779794;0,0055486;46,72257614;361,1135559;0,364093102;70,57175446;4
868;1;78721,4171;84223,7431;336,4709473;15,68314314;2;-1,790671825;-0,057402192;687;668,5095215;0,489795905;69,1687851;6
869;1;78279,1498;83746,7881;262,1825104;11,05060625;5;-0,324377999;0,002835358;298,9063416;198,290184;0,365071597;69,1687851;8
870;1;76522,8173;82948,837;263,1143799;10,73552895;5;0,545609713;-0,05656917;489,2371521;741,2664795;0,368793026;70,2100296;2
871;1;76310,6266;81960,3749;269,167511;19,69944668;5;-0,648663223;-0,109057426;243,1295929;92,11405945;0,407604513;70,2100296;4
872;1;76202,2277;81767,425;279,5964966;8,867477417;5;-0,214748546;-0,577437699;307,4190979;172,3180161;0,328205226;70,2100296;4
873;1;78166,5017;82005,3405;249,7802277;3,827769756;5;0,360449404;0,201274648;434,1393738;154,314621;0,344699043;69,1687851;8
874;1;73139,5698;80887,3997;267,6973419;8,570524216;5;1,424856186;0,036601731;21,84033012;106,8105812;0,246004119;73,0399704;8
875;1;69469,6181;88692,1173;322,7599945;11,78607464;2;0,270250268;-0,86579299;4;697,2252197;0,534006532;71,01271057;8
876;1;69404,4054;88485,379;334,8677979;7,828326702;2;1,520072818;-0,225579262;10,29563046;512,4314575;0,527384771;71,01271057;3
877;1;67295,5993;87880,7974;334,430603;24,45679665;2;0,033225857;0,620079815;47,01063538;617,4933472;0,32894958;71,81765747;2
878;1;85015,0547;81713,2255;327,3374939;2,745188594;5;0,10444269;0,120369397;133,1746979;276,9999847;0,419836959;69,76426697;4
879;1;83777,5734;82723,0693;360,3615112;4,648150921;2;-0,460363239;-0,005217226;33,60059357;141,6827393;0,459370826;69,76426697;3
880;1;86648,3219;79456,8817;252,5899963;4,2880826;5;-0,106308818;0,528429627;37;15,81138802;0,36595492;67,32189178;2
881;1;85620,1805;78192,8643;350,1204834;13,49748325;2;1,589907289;-0,017403303;907,083252;60,74536896;0,451529661;70,71172333;5
882;1;77639,9157;75187,6054;291,1630859;7,508060455;5;-0,07496639;0,026189438;24,62696743;70,19615173;0,279767659;70,72486115;4
883;1;77908,9807;74901,9791;282,4987335;1,420594692;5;-0,09119105;-0,111594457;205,1609116;80,35233307;0,233104962;70,72486115;6
884;1;80333,0525;75453,296;323,5960388;0,93588835;5;0,032042667;-0,007723062;63,00793457;379,3006592;0,236356378;70,73503113;3
